100,"Εθνικό Σύστημα Επαγγελματικής Εκπαίδευσης, Κατάρτισης και Διά Βίου Μάθησης και άλλες διατάξεις",http://www.opengov.gr/ypepth/?p=5632,942,"Εθνικό Σύστημα Επαγγελματικής Εκπαίδευσης, Κατάρτισης και Διά Βίου Μάθησης, ενσωμάτωση στην ελληνική νομοθεσία της Οδηγίας (ΕΕ) 2018/958 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 28ης Ιουνίου 2018 σχετικά με τον έλεγχο αναλογικότητας πριν από τη θέσπιση νέας νομοθετικής κατοχύρωσης των επαγγελμάτων (EE L 173), κύρωση της Συμφωνίας μεταξύ της Κυβέρνησης της Ελληνικής Δημοκρατίας και της Κυβέρνησης της Ομοσπονδιακής Δημοκρατίας της Γερμανίας για το Ελληνογερμανικό Ίδρυμα Νεολαίας και άλλες διατάξεις.",254 A/21.12.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=1ab36e57-ab80-4e29-b18b-ac8c00c30321
110,Ρυθμίσεις Σωφρονιστικής νομοθεσίας και λοιπές διατάξεις Υπουργείου Προστασίας του Πολίτη,http://www.opengov.gr/yptp/?p=2915,945,"Ρυθμίσεις σωφρονιστικής νομοθεσίας, διατάξεις για το Ταμείο Προνοίας Απασχολουμένων στα Σώματα Ασφαλείας και λοιπές διατάξεις αρμοδιότητας Υπουργείου Προστασίας του Πολίτη",247 Α/11.12.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=8a9b9792-619b-4648-a2dc-ac830162f416
111,Εθνικό Σχέδιο Δράσης για τα Δικαιώματα των Ατόμων με Αναπηρία,http://www.opengov.gr/ypep/?p=700,946,"Οργάνωση και λειτουργία των υπηρεσιών Δημόσιας Υγείας και λοιπές διατάξεις. ΕΙΣΗΓΗΤΕΣ: Π.Μελάς, Λ. Γρηγοράκος",176 Α'/11.07.2005,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=909b6cf3-3ff7-46b5-9de6-68a35476e992
119,Ολοκλήρωση Δημοσίευσης Διαβούλευσης επί του σχεδίου νόμου με τίτλο «Εκσυγχρονισμός της Ιδιωτικής Εκπαίδευσης και άλλες διατάξεις»,http://www.opengov.gr/ypepth/?p=5296,948,Εκσυγχρονισμός της ιδιωτικής εκπαίδευσης και άλλες επείγουσες διατάξεις αρμοδιότητας Υπουργείου Παιδείας και Θρησκευμάτων.,147 A'/29.07.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=31411f3b-fe9c-4461-a47c-abff00b1c2ea
120,"Ολοκλήρωση διαβούλευσης για το σχ/ν «Φορολογικές παρεμβάσεις για την ενίσχυση της αναπτυξιακής διαδικασίας της ελληνικής οικονομίας, ενσωμάτωση στην Ελληνική Νομοθεσία των Οδηγιών  (ΕΕ) 2017/1852, (ΕΕ) 2018/822, (ΕΕ) 2020/876, (ΕΕ) 2016/1164, (ΕΕ) 2018/1910 και (ΕΕ) 2019/475 και άλλες διατάξεις»",http://www.opengov.gr/minfin/?p=9312,949,"Φορολογικές παρεμβάσεις για την ενίσχυση της αναπτυξιακής διαδικασίας της ελληνικής οικονομίας, ενσωμάτωση στην ελληνική νομοθεσία των Οδηγιών (ΕΕ) 2017/1852, (ΕΕ) 2018/822, (ΕΕ) 2020/876, (ΕΕ)2016/1164, (ΕΕ) 2018/1910 και (ΕΕ) 2019/475, συνεισφορά Δημοσίου για την αποπληρωμή δανείων πληγέντων δανειοληπτών λόγω των δυσμενών συνεπειών της νόσου COVID-19 και άλλες διατάξεις.",148 A'/31.07.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=6aaa0c68-294a-4390-963b-abfc000ba5b3
122,Ολοκλήρωση διαβούλευσης «Απλούστευση πλαισίου άσκησης οικονομικών δραστηριοτήτων αρμοδιότητας Υπουργείου Αγροτικής Ανάπτυξης και Τροφίμων και άλλες διατάξεις»,http://www.opengov.gr/ypaat/?p=2620,950,Απλούστευση πλαισίου άσκησης οικονομικών δραστηριοτήτων αρμοδιότητας Υπουργείου Αγροτικής Ανάπτυξης και Τροφίμων και άλλες διατάξεις.,145 A'/29.07.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=c5acad9c-108f-4848-8e83-abf9017f7669
124,Ολοκλήρωση της διαβούλευσης επί του σχεδίου νόμου με τίτλο: «ΚΕΝΤΡΟ ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΔΗΜΙΟΥΡΓΙΑΣ ΑΚΡΟΠΟΛ»,http://www.opengov.gr/cultureathl/?p=8042,952,Κέντρο Πολιτισμού και Δημιουργίας ΑΚΡΟΠΟΛ και λοιπές διατάξεις,140 A'/21.07.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=e3bff762-8346-429a-a21c-abf10160492f
129,"ΕΤΑΙΡΙΚΗ ΔΙΑΚΥΒΕΡΝΗΣΗ ΑΝΩΝΥΜΩΝ ΕΤΑΙΡΕΙΩΝ, ΣΥΓΧΡΟΝΗ ΑΓΟΡΑ ΚΕΦΑΛΑΙΟΥ ΚΑΙ ΕΝΣΩΜΑΤΩΣΗ ΤΗΣ ΟΔΗΓΙΑΣ (ΕΕ) 2017/828 ΤΟΥ ΕΥΡΩΠΑΪΚΟΥ ΚΟΙΝΟΒΟΥΛΙΟΥ ΚΑΙ ΤΟΥ ΣΥΜΒΟΥΛΙΟΥ",http://www.opengov.gr/minfin/?p=9144,954,"Εταιρική διακυβέρνηση ανωνύμων εταιρειών, σύγχρονη αγορά κεφαλαίου, ενσωμάτωση στην ελληνική νομοθεσία της Οδηγίας (ΕΕ) 2017/828 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου, μέτρα προς εφαρμογή του Κανονισμού (ΕΕ) 2017/1131 και άλλες διατάξεις.",136 A'/17.07.2020 ,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=0f08cfc1-5c77-48bf-a317-abe901544995
131,Δημόσιες υπαίθριες συναθροίσεις,http://www.opengov.gr/yptp/?p=2822,955,Δημόσιες υπαίθριες συναθροίσεις και άλλες διατάξεις.,131 A'/10.07.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=5b65c29b-6a12-49ef-85d1-abe9010df2fc
135,ΑΣΦΑΛΙΣΤΙΚΗ ΜΕΤΑΡΡΥΘΜΙΣΗ ΚΑΙ ΨΗΦΙΑΚΟΣ ΜΕΤΑΣΧΗΜΑΤΙΣΜΟΣ ΕΘΝΙΚΟΥ ΦΟΡΕΑ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ (e-Ε.Φ.Κ.Α.),http://www.opengov.gr/minlab/?p=4528,957,Ασφαλιστική μεταρρύθμιση και ψηφιακός μετασχηματισμός Εθνικού Φορέα Κοινωνικής Ασφάλισης (e-Ε.Φ.Κ.Α.) και άλλες διατάξεις.,43 A'/28.02.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=09ffc82e-d562-4b56-9c82-ab640117b726
138,"Εθνικός Μηχανισμός Διαχείρισης Κρίσεων και Αντιμετώπισης Κινδύνων, Αναδιάρθρωση της ΓΓΠΠ, Αναβάθμιση Εθελοντισμού Πολιτικής Προστασίας, Αναδιοργάνωση του Πυροσβεστικού Σώματος και άλλες διατάξεις",http://www.opengov.gr/yptp/?p=2563,959,"Εθνικός Μηχανισμός Διαχείρισης Κρίσεων και Αντιμετώπισης Κινδύνων, αναδιάρθρωση της Γενικής Γραμματείας Πολιτικής Προστασίας, αναβάθμιση συστήματος εθελοντισμού πολιτικής προστασίας, αναδιοργάνωση του Πυροσβεστικού και άλλες διατάξεις.",27 A'/07.02.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=6f81fab1-8f70-478f-9ab6-ab4c00fa5d8a
139,ΕΠΙΔΟΜΑ ΓΕΝΝΗΣΗΣ ΚΑΙ ΛΟΙΠΕΣ ΔΙΑΤΑΞΕΙΣ,http://www.opengov.gr/minlab/?p=4365,960,Επίδομα γέννησης και λοιπές διατάξεις,21 Α΄/03.02.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=5a404741-8b8e-4aa5-99b1-ab420140a840
141,"Εθνική Αρχή Ανώτατης Εκπαίδευσης, Ειδικοί Λογαριασμοί Κονδυλίων Έρευνας Ανώτατων Εκπαιδευτικών Ιδρυμάτων, Ερευνητικών και Τεχνολογικών Φορέων και άλλες διατάξεις",http://www.opengov.gr/ypepth/?p=4969,962,"Εθνική Αρχή Ανώτατης Εκπαίδευσης. Ειδικοί Λογαριασμοί Κονδυλίων Έρευνας Ανώτατων Εκπαιδευτικών Ιδρυμάτων, Ερευνητικών και Τεχνολογικών Φορέων και άλλες διατάξεις.",12 A'/24.01.2020,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=c2ca1200-8c42-452c-925e-ab3f0006bd56
146,ΣΧΕΔΙΟ ΝΟΜΟΥ «ΔΙΕΥΚΟΛΥΝΣΗ ΑΣΚΗΣΗΣ ΕΚΛΟΓΙΚΟΥ ΔΙΚΑΙΩΜΑΤΟΣ ΕΚΛΟΓΕΩΝ ΠΟΥ ΒΡΙΣΚΟΝΤΑΙ ΕΚΤΟΣ ΕΛΛΗΝΙΚΗΣ ΕΠΙΚΡΑΤΕΙΑΣ»,http://www.opengov.gr/ypes/?p=7074,966,Διευκόλυνση άσκησης εκλογικού δικαιώματος εκλογέων που βρίσκονται εκτός Ελληνικής Επικράτειας και τροποποίηση εκλογικής διαδικασίας.,205 A'/16.12.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=40be718c-1d8b-4ecb-a705-ab17016ca330
147,ΣΧΕΔΙΟ ΝΟΜΟΥ «ΦΟΡΟΛΟΓΙΚΗ ΜΕΤΑΡΡΥΘΜΙΣΗ ΜΕ ΑΝΑΠΤΥΞΙΑΚΗ ΔΙΑΣΤΑΣΗ ΓΙΑ ΤΗΝ ΕΛΛΑΔΑ ΤΟΥ ΑΥΡΙΟ»,http://www.opengov.gr/minfin/?p=9002,967,Φορολογική μεταρρύθμιση με αναπτυξιακή διάσταση για την Ελλάδα του αύριο.,201 A'/12.12.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=07b65acc-447e-4405-b001-ab110172dab7
148,ΤΡΟΠΟΠΟΙΗΣΗ ΕΚΛΟΓΙΚΗΣ ΔΙΑΔΙΚΑΣΙΑΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΤΑΞΕΙΣ,http://www.opengov.gr/ypes/?p=6998,1013,Διευκόλυνση άσκησης εκλογικού δικαιώματος εκλογέων που βρίσκονται εκτός Ελληνικής Επικράτειας και τροποποίηση εκλογικής διαδικασίας.,205 A'/16.12.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=40be718c-1d8b-4ecb-a705-ab17016ca330
154,"Επείγουσες ρυθμίσεις των Υπουργείων Εσωτερικών, Παιδείας και Θρησκευμάτων, Εργασίας και Κοινωνικών Υποθέσεων, Πολιτισμού και Αθλητισμού, Δικαιοσύνης, Ψηφιακής Διακυβέρνησης και Τουρισμού",http://www.opengov.gr/ypes/?p=6859,970,"Επείγουσες ρυθμίσεις των Υπουργείων Οικονομικών, Περιβάλλοντος και Ενέργειας, Υποδομών, Μεταφορών και Δικτύων και Εργασίας, Κοινωνικής Ασφάλισης και Κοινωνικής Αλληλεγγύης για την εφαρμογή της συμφωνίας δημοσιονομικών στόχων και διαρθρωτικών μεταρρυθμίσεων και άλλες διατάξεις.",185 A'/30.09.2016,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=67ab76ee-6373-4b26-bcbb-a68a012de0f5
168,"Ρυθμίσεις Μέριμνας Προσωπικού Ενόπλων Δυνάμεων, Στρατολογίας, Στρατιωτικής Δικαιοσύνης και άλλες διατάξεις",http://www.opengov.gr/mindefence/?p=6612,974,"Ρυθμίσεις μέριμνας προσωπικού Ενόπλων Δυνάμεων, Στρατολογίας, Στρατιωτικής Δικαιοσύνης και άλλες διατάξεις.",67 A'/03.05.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=574ce76e-5b7a-4093-92d3-aa2d00f9fb76
187,"ΕΝΔΥΝΑΜΩΣΗ ΑΝΩΤΑΤΟΥ ΣΥΜΒΟΥΛΙΟΥ ΕΠΙΛΟΓΗΣ ΠΡΟΣΩΠΙΚΟΥ (Α.Σ.Ε.Π.), ΕΝΙΣΧΥΣΗ ΚΑΙ ΑΝΑΒΑΘΜΙΣΗ ΔΗΜΟΣΙΑΣ ΔΙΟΙΚΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΤΑΞΕΙΣ",http://www.opengov.gr/minreform/?p=2113,978,"Ενδυνάμωση Ανώτατου Συμβουλίου Επιλογής Προσωπικού (Α.Σ.Ε.Π.), ενίσχυση και αναβάθμιση Δημόσιας Διοίκησης και άλλες διατάξεις.",17Α΄/07.02.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=29c01699-8f62-480d-9916-a9cf01447ea3
189,Νόμος για την προσέλκυση Στρατηγικών Επενδύσεων,http://www.opengov.gr/ypoian/?p=9828,979,"Τροποποίηση διατάξεων στρατολογικής νομοθεσίας, ρύθμιση στρατιωτικών υποχρεώσεων ορισμένων κατηγοριών στρατευσίμων, ανυποτάκτων και οπλιτών, θέματα επαγγελματιών οπλιτών και άλλες διατάξεις. ΕΙΣΗΓΗΤΕΣ: Ι. Γιαννακόπουλος, Σ. Σπηλιωτόπουλος",171 Α'/23.07.2002,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=dd4fc8f3-a04b-4dfb-8624-ddeb4dea8aec
201,Σύσταση Ελληνικής Αρχής Γεωλογικών και Μεταλλευτικών Ερευνών,http://www.opengov.gr/minenv/?p=9640,985,"Έρευνα, εκμετάλλευση και διαχείριση του γεωθερμικού δυναμικού της Χώρας, σύσταση Ελληνικής Αρχής Γεωλογικών και Μεταλλευτικών Ερευνών, ιδιοκτησιακός διαχωρισμός δικτύων διανομής φυσικού αερίου και άλλες διατάξεις.",45 A'/9.3.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=5a4126ae-0f47-4cd1-a7eb-aa03018829b9
218,"Έρευνα, εκμετάλλευση και διαχείριση του γεωθερμικού δυναμικού της χώρας και άλλες διατάξεις",http://www.opengov.gr/minenv/?p=9454,1021,"Έρευνα, εκμετάλλευση και διαχείριση του γεωθερμικού δυναμικού της Χώρας, σύσταση Ελληνικής Αρχής Γεωλογικών και Μεταλλευτικών Ερευνών, ιδιοκτησιακός διαχωρισμός δικτύων διανομής φυσικού αερίου και άλλες διατάξεις.",45 A'/9.3.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=5a4126ae-0f47-4cd1-a7eb-aa03018829b9
219,Ίδρυση Υπηρεσίας  Δικαστικής  Αστυνομίας,http://www.opengov.gr/ministryofjustice/?p=9718,988,"Ίδρυση Υπηρεσίας Ασύλου και Υπηρεσίας Πρώτης Υποδοχής, προσαρμογή της ελληνικής νομοθεσίας προς τις διατάξεις της Οδηγίας 2008/115/ΕΚ «σχετικά με τους κοινούς κανόνες και διαδικασίες στα κράτη μέλη για την επιστροφή των παρανόμως διαμενόντων υπηκόων τρίτων χωρών» και λοιπές διατάξεις",7 Α'/26.01.2011,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=91b1ed40-087c-4fe1-b571-bb6d99cba944
226,Σχέδιο Νόμου: «Εκσυγχρονισμός και Αναμόρφωση Θεσμικού Πλαισίου Ιδιωτικών Κλινικών»,http://www.opengov.gr/yyka/?p=2508,990,"Εκσυγχρονισμός και Αναμόρφωση Θεσμικού Πλαισίου Ιδιωτικών Κλινικών, Σύσταση Εθνικού Οργανισμού Δημόσιας Υγείας, Σύσταση Εθνικού Ινστιτούτου Νεοπλασιών και λοιπές διατάξεις.",43 A'/9.3.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=97d4703f-7653-43ee-8694-a9f5015abb3b
227,Θεματικός τουρισμός – Ειδικές μορφές τουρισμού,http://www.opengov.gr/tourism/?p=1452,991,Θεματικός τουρισμός – Ειδικές μορφές τουρισμού – Ρυθμίσεις για τον εκσυγχρονισμό του θεσμικού πλαισίου στον τομέα του τουρισμού και της τουριστικής εκπαίδευσης – Στήριξη τουριστικής επιχειρηματικότητας και άλλες διατάξεις.,208 A'/11.12.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=19059aec-7e25-455e-91c1-a9a10127da2b
230,Παράρτημα του σ.ν. με τίτλο «Πρόσβαση των μόνιμων κατοίκων των περιοχών εκτός κάλυψης της ελληνικής Επικράτειας στους ελληνικούς τηλεοπτικούς σταθμούς ελεύθερης λήψης εθνικής εμβέλειας»,http://www.opengov.gr/digitalandbrief/?p=966,994,Πρόσβαση των μόνιμων κατοίκων των περιοχών εκτός τηλεοπτικής κάλυψης στους ελληνικούς τηλεοπτικούς σταθμούς ελεύθερης λήψης εθνικής εμβέλειας και άλλες διατάξεις.,169 Α'/20.09.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=12d3161e-22b7-4969-9367-a9500104fa7c
233,Οργανισμός Λειτουργίας του Ν.Π.Ι.Δ. «Διοικούσα Επιτροπή Ισλαμικού Τεμένους Αθηνών»,http://www.opengov.gr/ypepth/?p=4142,995,"Ισλαμικό Τέμενος Αθηνών και άλλες διατάξειςΕΙΣΗΓΗΤΕΣ: Γ. Βασιλείου, Δ. Λιντζέρης",264 Α'/05.12.2006,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=33733232-99eb-48ca-bbb3-5a5516c841c4
236,Πρόγραμμα «ΚΛΕΙΣΘΕΝΗΣ Ι»,http://www.opengov.gr/ypes/?p=5963,996,"Μεταρρύθμιση του θεσμικού πλαισίου της Τοπικής Αυτοδιοίκησης - Εμβάθυνση της Δημοκρατίας - Ενίσχυση της Συμμετοχής - Βελτίωση της οικονομικής και αναπτυξιακής λειτουργίας των Ο.Τ.Α. [Πρόγραμμα «ΚΛΕΙΣΘΕΝΗΣ Ι»] - Ρυθμίσεις για τον εκσυγχρονισμό του πλαισίου οργάνωσης και λειτουργίας των ΦΟΔΣΑ - Ρυθμίσεις για την αποτελεσματικότερη, ταχύτερη και ενιαία άσκηση των αρμοδιοτήτων σχετικά με την απονομή ιθαγένειας και την πολιτογράφηση - Λοιπές διατάξεις αρμοδιότητας Υπουργείου Εσωτερικών και άλλες διατάξεις.",133 A'/19.07.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=ccad0ac4-4e52-4f2f-b444-a9130156ebc6
239,"Μηχανισμός Εφαρμογής, Κρατική Εποπτεία και Γενικοί Όροι Υλοποίησης του Μεταφορικού Ισοδύναμου (Μ.Ι.) και άλλες διατάξεις",http://www.opengov.gr/ynanp/?p=1145,997,"Μηχανισμός εφαρμογής, κρατική εποπτεία, γενικοί όροι υλοποίησης του Μεταφορικού Ισοδυνάμου (Μ. Ι.) και άλλες διατάξεις.",116 A'/02.07.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=a7431222-65ef-47ee-80e4-a90700d73288
243,Αναδιοργάνωση των δομών υποστήριξης της πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης και άλλες διατάξεις,http://www.opengov.gr/ypepth/?p=3873,998,Αναδιοργάνωση των δομών υποστήριξης της πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης και άλλες διατάξεις.,102 A'/12.06.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=f7c4ea9a-0ad1-40c2-8f67-a8f2016cca1a
247,Προώθηση της ουσιαστικής ισότητας των φύλων και την καταπολέμηση της έμφυλης βίας,http://www.opengov.gr/ypes/?p=5597,999,"Προώθηση της ουσιαστικής ισότητας των φύλων, πρόληψη και καταπολέμηση της έμφυλης βίας - Ρυθμίσεις για την απονομή Ιθαγένειας - Διατάξεις σχετικές με τις εκλογές στην Τοπική Αυτοδιοίκηση - Λοιπές διατάξεις.",50 A'/26.03.2019,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=68d91fb8-3765-4179-9275-aa090111a411
249,Νόμος για την Προστασία Δεδομένων Προσωπικού Χαρακτήρα σε εφαρμογή του Κανονισμού (ΕΕ) 2016/679,http://www.opengov.gr/ministryofjustice/?p=9331,1027,"Τροποποίηση διατάξεων στρατολογικής νομοθεσίας, ρύθμιση στρατιωτικών υποχρεώσεων ορισμένων κατηγοριών στρατευσίμων, ανυποτάκτων και οπλιτών, θέματα επαγγελματιών οπλιτών και άλλες διατάξεις. ΕΙΣΗΓΗΤΕΣ: Ι. Γιαννακόπουλος, Σ. Σπηλιωτόπουλος",171 Α'/23.07.2002,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=dd4fc8f3-a04b-4dfb-8624-ddeb4dea8aec
254,Κύρωση και προσαρμογή της ελληνικής νομοθεσίας προς τις διατάξεις της  Σύμβασης της Χάγης της 13ης Ιανουαρίου 2000 για τη Διεθνή Προστασία Ενηλίκων,http://www.opengov.gr/ministryofjustice/?p=9138,1002,"I) Κύρωση και προσαρμογή της ελληνικής νομοθεσίας στη Σύμβαση της Βαρσοβίας της 16ης Μαΐου 2005 του Συμβουλίου της Ευρώπης για τη νομιμοποίηση, ανίχνευση, κατάσχεση και δήμευση εσόδων από εγκληματικές δραστηριότητες και για τη χρηματοδότηση της τρομοκρατίας, ενσωμάτωση της Α-Π 2003/577/ΔΕΥ, της Α-Π 2005/212/ΔΕΥ, της Α-Π 2006/783/ΔΕΥ, όπως τροποποιήθηκε με την Α-Π 2009/299/ΔΕΥ, και της Οδηγίας 2014/42/ΕΕ, II) Προϋποθέσεις τοποθέτησης ανηλίκων σε ίδρυμα ή ανάδοχη οικογένεια από και προς κράτη - μέλη της Ευρωπαϊκής Ένωσης βάσει του άρθρου 56 του Κανονισμού (ΕΚ) αριθμ. 2201/2003 του Συμβουλίου της 27ης Νοεμβρίου 2003, για τη διεθνή δικαιοδοσία και την αναγνώριση και εκτέλεση αποφάσεων σε γαμικές διαφορές και διαφορές γονικής μέριμνας, ο οποίος καταργεί τον Κανονισμό (ΕΚ) 1347/2000, III) Ενσωμάτωση της Οδηγίας 2013/48/ΕΕ του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 22ας Οκτωβρίου 2013, σχετικά με το δικαίωμα πρόσβασης σε δικηγόρο στο πλαίσιο ποινικής διαδικασίας και διαδικασίας εκτέλεσης του ευρωπαϊκού εντάλματος σύλληψης, καθώς και σχετικά με το δικαίωμα ενημέρωσης τρίτου προσώπου σε περίπτωση στέρησης της ελευθερίας του και με το δικαίωμα επικοινωνίας με τρίτα πρόσωπα και με προξενικές αρχές κατά τη διάρκεια στέρησης της ελευθερίας, IV) Ενσωμάτωση της Οδηγίας 2012/29/ΕΕ για τη θέσπιση ελάχιστων προτύπων σχετικά με τα δικαιώματα, την υποστήριξη και την προστασία θυμάτων της εγκληματικότητας και για την αντικατάσταση της Απόφασης - Πλαίσιο 2001/220/ΔΕΥ του Συμβουλίου και λοιπές διατάξεις.",91 A'/23.06.2017,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=e8d154e1-d040-45be-bc33-a78301667b73
258,Ίδρυση Πανεπιστημίου Δυτικής Αττικής και λοιπές διατάξεις,http://www.opengov.gr/ypepth/?p=3758,1003,Ίδρυση Πανεπιστημίου Δυτικής Αττικής και άλλες διατάξεις.,38 A'/02.03.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=5bf940ea-dcb3-4a42-ac04-a88600c0ea21
263,Αδειοδότηση και Λειτουργία Επιχειρήσεων Καζίνο και άλλες διατάξεις,http://www.opengov.gr/minfin/?p=8347,1031,Αγορές χρηματοπιστωτικών μέσων και άλλες διατάξεις,195 A'/17.08.2007,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=54717681-e38d-4981-acee-3c623cbe6b21
281,ΣΧΕΔΙΟ ΝΟΜΟΥ ΓΙΑ ΤΗΝ ΠΡΟΣΑΡΜΟΓΗ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΝΟΜΟΘΕΣΙΑΣ ΣΤΙΣ ΔΙΑΤΑΞΕΙΣ ΤΟΥ ΚΑΝΟΝΙΣΜΟΥ ΕΕ 909_2014,http://www.opengov.gr/minfin/?p=7927,1041,"Κύρωση Σύμβασης Παραχώρησης του Έργου της Μελέτης, Κατασκευής, Χρηματοδότησης, Λειτουργίας, Συντήρησης και Εκμετάλλευσης του Αυτοκινητοδρόμου «Ιονία Οδός» από Αντίρριο μέχρι Ιωάννινα, ΠΑΘΕ Αθήνα (Α/Κ Μεταμόρφωσης) - Μαλιακός (Σκάρφεια) και Συνδετηρίου Κλάδου του ΠΑΘΕ Σχηματάρι - Χαλκίδα και λοιπές διατάξειςΕΙΣΗΓΗΤΕΣ: Γ. Παπαγεωργίου, Θ. Κολιοπάνος",81 Α'/16.04.2007,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=fc015f97-c8ca-4bcc-a824-0549dcdf23db
301,«Ενεργειακές Κοινότητες και άλλες διατάξεις»,http://www.opengov.gr/minenv/?p=8642,1049,Ενεργειακές Κοινότητες και άλλες διατάξεις.,9 Α'/23.01.2018,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=24ac2366-281a-488b-97a9-a846014bc8bb
303,«Μέτρα Θεραπείας ατόμων που απαλλάσσονται από την ποινή λόγω ψυχικής ή διανοητικής διαταραχής» και λοιπές διατάξεις,http://www.opengov.gr/ministryofjustice/?p=8246,1050,Μέτρα θεραπείας ατόμων που απαλλάσσονται από την ποινή λόγω ψυχικής ή διανοητικής διαταραχής και άλλες διατάξεις,201 A'/22.12.2017,https://www.hellenicparliament.gr/Nomothetiko-Ergo/Anazitisi-Nomothetikou-Ergou?law_id=21ea0129-0b28-4479-b6d5-a839013de48c
